city,lat,lon
Ventorros de san jose,37.2473175,-4.1508432
Las rozas de madrid ,40.4933095,-3.8758396
Moguer,37.2746182,-6.8373527
Arges,44.9939764,24.84886851637816
Albuñol,36.7913663,-3.2035944
Taradell,41.8762624,2.2859511
Sonabia,43.4097875,-3.3277924
Formentera ,38.7063909,1.4335265588311943
Valdemoro ,40.1888604,-3.67143
Sant andreu de llavaneras,41.5739524,2.4828158
Pantano de gabriel y galan,40.2209247,-6.1260859
Balaguer,41.7897204,0.8054914
S\'horta (felanitx),39.4077095,3.2090499
Juneda,41.5485218,0.8245593
Arenas de cabrales,43.3033792,-4.8147149
Aielo de malferit,38.8797582,-0.5909272
Villapalacios,38.5746053,-2.6351176
Teulada,38.96743,8.772242
Torrejon de ardoz- madrid,40.4587767,-3.4793343
Navafria,41.0548364,-3.825456
Badaran,42.3677057,-2.8083919
Ciguenza-villarcayo,42.9414939,-3.6006916
Neda,43.5000016,-8.1585283
Zahinos,38.330536,-6.9546662
Maranchon,41.0465007,-2.2039908
Viladecavalls,41.5563969,1.9553173
Gandia ,38.9675925,-0.1803423
Benilloba,38.700229,-0.3898506
Ferreries (menorca),39.9896466,4.0065035
Ador (gandía),38.9645794,-0.1837519
"Las rozas, madrid",40.4942937,-3.867936
Hinojosa del valle,38.4823235,-6.1850312
Trujillo,39.4605657,-5.8816626
Nerpio,38.1482489,-2.3014306
Borriana,45.506161,8.038621
Betelu,43.0255213,-1.9799154
Los corrales de buelna ,43.2619686,-4.0667653
Argés-toledo,39.8062915,-4.056902
Albalate del arzobispo ,41.1212258,-0.5116279
Bogarra,38.5815065,-2.2129227
Pozoblanco ,38.3780204,-4.848573
Ateca,41.3308294,-1.7929078
Zeberio,43.1476164,-2.8481716
Cazalegas,40.0099432,-4.6772621
Roldan,-0.4374747,-79.8071766
Itziar deba,43.2763859,-2.3314037
Torrox costa ,36.7307283,-3.9650488
Algemesí,39.190758,-0.4357471
Collado villalba ,40.6431496,-3.9930128
Cuerva,39.6634927,-4.2126962
Calamonte,38.8749753,-6.382620336519782
Mingorria,40.7515298,-4.665265
Ambite de tajuña,40.3218186,-3.1754923
La aguilera,41.7326198,-3.7697202
Barros-langreo,43.3175866,-5.7053485
Moià,41.8130391,2.0978412
Ordizia,43.0539687,-2.1795046
Ubeda ,38.0126888,-3.3719849
Santpedor,41.7847594,1.8386882
Manzanares ,38.9962242,-3.3722143
Carballo ,43.2134123,-8.6891286
Toral de merayo,42.5246829,-6.6347452
Vicar,36.8316986,-2.6430297
Castel de cabra,40.8039689,-0.6979565
Artica,42.8402552,-1.6573912409080174
Culleredo,43.2884816,-8.3894589
Tuejar,39.7653342,-1.0406176
Villaralbo,41.49217,-5.6818833
Lecumberri,43.0051774,-1.8956075
Valverde de jucar,39.7197483,-2.2211991
La cistérniga. valladolid,41.6121464,-4.6851558
Autol,42.2130714,-2.0057815
Sant cugat de valles,41.467969,2.0782386
Oropesa,39.9175002,-5.1747285
Almodovar del campo,38.7083953,-4.1760555
Arcos de la frontera ,36.7486475,-5.8060466
Alcasser,39.3677124,-0.4446741
El viso de san juan,40.1437727,-3.9206116
Pontevedra ,42.6075172,-8.4714942
Talayuela,39.9859921,-5.6096048
Centelles,41.7981296,2.2218056
Berga,42.1011456,1.8454758
Bolbaite,39.0609622,-0.6744835
Mogón,38.0752424,-3.0333499
Palazuelos de eresma,40.9305036,-4.0594473
Albalate del arzobispo,41.1212258,-0.5116279
Villalba de rioja,42.6100397,-2.8872087
Carcabuey,37.4438237,-4.2740867
Estepa,37.2929917,-4.8780454
Amasa,40.6503248,35.8329148
Leciñena,41.7990634,-0.6114256
Valdeavero,40.6309749,-3.3329368
Padul,37.0222913,-3.6274938
Los alcázares ,37.7383035,-0.8507288
Sabiñán,41.4428719,-1.5673188
La bisbal del penedés ,41.2778415,1.4905591
Sant antoni de vilamajor (barcelona),41.6735604,2.4012202
Mieres ,43.234995749999996,-5.769931957999365
Tora,41.8120807,1.4037146
Roda de berà,41.18442535,1.4579375520269875
Torrenueva,38.6397821,-3.3648129
Madrid: zona este,40.468570549999995,-3.4260318445883913
Platja d'aro ,41.8144337,3.0325432
Cardeñajimeno,42.3303559,-3.6208379
Arboç,41.3389933,1.4625495
Alava,42.844072249999996,-2.6820829322126283
Plentzia ,43.4051753,-2.9478553
Torre pacheco,37.743133,-0.9539015
Almensilla,37.3100014,-6.1130523
Galaroza,37.9264058,-6.7052981
Colombres,43.3749259,-4.5409351
Sant antoni de calonge ,41.8472742,3.1026026
Carcastillo,42.3800209,-1.4445327
Oiartzun,43.2984861,-1.8596587
Las pedroñeras ,39.449747,-2.6729813
Bubal,42.6835627,-0.3214186
Berango,43.3628719,-2.9957746
Berrioplano,42.854508,-1.6903219
Tafalla ,42.5278279,-1.6744823
L\'escala,42.113535,3.1387422
Cocentaina,38.744158,-0.4400707
Ordes,43.076756,-8.407816
Astillero,-17.8462056,-64.6784808
Irura,43.1675342,-2.0672224
Utiel,39.5680838,-1.2051778
Sta. cruz de bezana,43.4429266,-3.9048376
Lleida ,41.6147605,0.6267842
Pradell de la teixeta,41.1566981,0.8759861
Mataporquera,42.8755353,-4.1631885
La válgoma,42.5926915,-6.6665825
Farlete,41.6809631,-0.5071914
Otero de herreros ,40.8199828,-4.2091895
Riaño (langreo),43.328076,-5.7199063
Vilanova del cami,41.5714336,1.6361449
Karrantza harana,43.2224233,-3.3590496
Parets del vallès ,41.5729887,2.2329289
Chiloeches ,40.5732118,-3.1627206
Mahón,39.8894819,4.2661641
Sant antoni,37.6063923,15.1268948
Burgos ,42.34484975,-3.681247658403683
Caravaca,38.1046979,-1.861118
Ajalvir,40.5342302,-3.4807818
Seva - sant miquel de balenya,41.8417656,2.2509899
Velilla de s. antonio,40.367166,-3.4874435
Agudo,-29.6423259,-53.2494005
Pozuelo de zarzon,40.149201,-6.4149716
Paiporta ,39.4288431,-0.4193767
Santiponce ,37.4355931,-6.039916
Plasencia ,40.029921,-6.090168
Lazkao,43.0334542,-2.1861651
Hondon de los frailes,38.2757919,-0.9299943
Los dolores de beniajan,37.9817367,-1.0877588
Lloret de mar ,41.6973503,2.8392392
 madrid,40.4167047,-3.7035825
Socuéllamos ,39.2834014,-2.7904645
Valdáliga,43.3301421,-4.35181530561286
Calviá,39.5464408,2.5113385
La curva - adra,36.7586848,-2.9779095
Les fonts de terrassa,41.528402150000005,2.033451695297567
Villabalter,42.6219703,-5.6186768
Los llanos (camaleño),43.1376233,-4.7129171
Cascante,41.9993288,-1.6786611
San sebastian reyes,19.5716088,-102.4821733
Castelló,40.25185675,-0.061505110105748245
Osa de la vega,39.6611803,-2.7600609
Vilanova y la geltru,41.2274616,1.7288143
Arce,42.88939555,-1.378048832858842
Xixon,43.5449422,-5.66275
Tomiño,41.9914144,-8.7432621
Ugena,40.1574161,-3.8766994
Angles,46.40716,-1.4027911
Cedillo del condado,40.1153734,-3.9257738
Barruelo de santullan,42.9087746,-4.2881024
Quesada,37.8429817,-3.0669209
Grao de castellon,40.6160785,0.0525724
Almoradí ,38.1096615,-0.7919322
Langreo,43.2950131,-5.683431
Sant feliu de guixols,41.7838827,3.0283195
Alfaro,42.1785741,-1.7492454
Benimassot,38.7491212,-0.2923244
Abrucena,37.1332098,-2.797482
Santurdejo,42.3775287,-2.9547541
Maliaño ,43.41845,-3.83623
Molina de aragón,40.8435978,-1.8879403
Mislata ,39.4751444,-0.4179125
Bélmez de la moraleda ,37.7231663,-3.3828986
Sant pere pescador,42.1899836,3.0837479
Villena ,38.6360967,-0.8659745
El  peral,39.4989794,-1.8982021
Las torres de cotillas,38.0312689,-1.2416427
Puçol,39.6172229,-0.3028272
Miami platja ,41.010183,0.9378257
Piñeres de pria,43.442193,-4.9547273
Cancienes,43.5104657,-5.8686626
La campana,37.5671522,-5.4293186
Montmeló,41.5515189,2.2480812
"Aguadulce, roquetas de mar",36.8124067,-2.5709688
Argamasilla  de calatrava,38.7268428,-4.0792825
Montijo ,38.9098936,-6.6151799
Santa cruz de mudela,38.6419862,-3.4666934
Costitx,39.6575923,2.9496833
Toro,41.5216963,-5.3939824
Zeneta ,38.0105147,-0.9979265
Bodes,43.4188066,-5.2029075
Rafelbunyol,39.5884632,-0.3325421
Garraf,41.26104615,1.8045440418120768
Valverde de leganes,38.6706374,-6.9808325
Benavente ,42.0032862,-5.6738595
Ferreira do valadouro,43.5608474,-7.4735903
Riaza,41.2793057,-3.4773976
Jumilla,38.4734708,-1.3285448
Barcouço,40.3042232,-8.4730435
Valdesangil,40.4049829,-5.7489313
Albox,37.3880282,-2.1455544
"Víznar, granada",37.2312071,-3.5539201
Rioseco de tapia,42.7294093,-5.7913406
Navacerrada,40.7287926,-4.0151676
Bega de mar (sueca),39.2363216,-0.2518115
Tabernas,37.0498879,-2.3913774
Minglanilla,39.5346515,-1.5944266
Villaricos. cuevas del almanzora,37.2486371,-1.7713501
Arenas de iguña,43.1870286,-4.0496673
Alcaudete ,37.5881403,-4.0812937
Huarte,42.8313514,-1.590407
Naquera,39.6589222,-0.4263092
Deba,43.294141,-2.3539311
Bràfim,41.2687867,1.341243
Casarrubios del monte,40.1851006,-4.0373112
"Mortera, piélagos",43.4441534,-3.9290084
Puerto de mazarron,37.5644401,-1.260891
Maella,41.1221513,0.139357
Paracuellos del jarama,40.4841606,-3.5367868
Merelbeke,50.995756150000005,3.74567419991459
Madrigal de la vera,40.1466193,-5.3673231
Valverde,19.5820464,-71.0461119
Elvas,38.8811828,-7.1637495
La lastrilla,40.9686225,-4.1036217
Villarrasa,37.3880086,-6.6054262
Guadalix de la sierra,40.7822384,-3.7007794
Játiva,38.9880745,-0.5199747
Mijas costa,36.5957471,-4.6375188
Torre del burgo,40.7945892,-3.0795869
Los cerralbos,39.9837814,-4.5691242
Aljucer,37.9557491,-1.1529231
Montornés del vallés  ,41.542545,2.2670557
Arevalo,41.0632758,-4.7198921
Alaró,39.7061528,2.7907216
Viseu,40.6574713,-7.9138664
Massamagrell,39.5703995,-0.3302101
"La redondela,  isla cristina ",37.2218223,-7.2706265
Barrio de nuestra señora,42.7084139,-5.3790058
Les roquetes,41.4477984,2.1762713
San andrés del rabanedo,42.6112327,-5.6168662
Meneses de campos,41.9413966,-4.9190728
Vespella de gaia,41.2040993,1.3599407
La victoria ,37.6813142,-4.8531883
Tavernes blanques,39.5064294,-0.3625992
Eusa,43.8613741,0.1007959
Benagalbon,36.7370799,-4.2450279
Sant fruitos de bages,41.7532735,1.8749418
El tiemblo avila ,40.414323,-4.500142
Sant esteve de sesrovires,41.4797449,1.8808619146236798
La gornal,41.2532183,1.5917346
Bustarviejo,40.8587766,-3.7097632
Gualba,41.7321147,2.5018684
Mercasturias ,43.419394,-5.8207851
 vilafranca del penedes,41.3463825,1.6995213
San lorenzo del escorial,13.7260609,-89.2185548
Las arenas,28.4006219,-16.5470399
Laudio-llodio,43.1430692,-2.9624876
La carolina,38.2742478,-3.6152701
Chiclana de la fra,36.4215348,-6.1394109
Villarrobledo ,39.2681742,-2.6042132
Monterrubio de la serena,38.5893449,-5.4451308
Galdácano,43.2332639,-2.8453385
Villagarcia del llano,39.3264982,-1.8468439
Los yébenes ,39.5818276,-3.8706223
Las rozas ,43.3744967,-5.1513846
"Almuñecar, la herradura",36.7345524,-3.7379332
Mogon,-8.6711529,116.3793433
Canals,43.8525,1.2927778
La puebla del rio,37.2698207,-6.0627241
La carlota,37.6746159,-4.9325335
Godella ,39.5184276,-0.4103168
Badostáin ,42.7932581,-1.5880166562570057
Sol de mallorca,39.4824894,2.5283191
Zalduendo,42.3458794,-3.4863578
Yebes,40.5331907,-3.1107441
El esparragal,38.0368187,-1.078215
El parador de las hortichuelas,36.8097935,-2.6000981
Zahara de la sierra,36.8405841,-5.3905374
La roca del valles ,41.5883381,2.3314594
Montornés del vallés ,41.542545,2.2670557
Arriondas ,43.3892173,-5.1848708
 san sebastián de los reyes (madrid),40.5473698,-3.6260586
Vila nova de cerveira,41.9403912,-8.7436068
San mateo de gallego ,41.8314491,-0.7666509
Aguadulce roquetas de mar),36.8124067,-2.5709688
San pedro de alcántara ,36.486635,-4.990532
Palau solita i plegamans,41.5873942,2.1806823
Teia,41.4970697,2.3214331
La solana ,38.941937,-3.236528
Arenys de munt,41.6095429,2.5400513
Arroyo,31.3474682,-110.9285367
Guarnizo,43.39953,-3.83026
Portugalete ,43.3191292,-3.0199529
Hondon de las nieves,38.3087138,-0.8525266
Almansa ,38.8682065,-1.0978627
Olesa de montserrat ,41.543053,1.8931874
Santa coloma de cervello,41.3687006,2.0174512
Tremp,42.1663681,0.8946181
Alqueria blanca,39.7248046,-0.2508557
Xirivella ,39.4639546,-0.4293866
Villalba de la sierra,40.2356037,-2.0892952
Chinchilla de montearagon,39.0369112,-1.7014342
Algorta - getxo,43.3530429,-3.0134081
Sesena viejo,40.0818876,-3.6171929
Lérida,41.6147605,0.6267842
Osuna ,37.2373532,-5.1033306
Espluga de francolí,41.3965477,1.1023184
Rielves ,39.9608478,-4.1931575
Vidreres,41.7888681,2.7792768
Porqueres,42.122682299999994,2.725494527830609
Santomera,38.0615839,-1.0490938
Peñíscola ,40.3576361,0.4071043
Logrono,42.4661196,-2.4396676
Cassà de la selva,41.8874685,2.8742461
Tolox,36.6874219,-4.9050917
San andrés del rabanedo ,42.6112327,-5.6168662
Villava,42.8318984,-1.6071287
Lliça de vall,41.5915542,2.2422403
Orense,42.1968459,-7.6114105
Golmayo,41.766367,-2.5228703
Algaida,39.5656117,2.8998807946298957
Alcalá del rio,37.5180353,-5.9800363
Viveiro,43.6621876,-7.5949829
Izarra,42.8404928,-2.6526489
Los quiles,39.2476488,-3.9511366
Setubal ,38.5241783,-8.8932341
Ares,45.5499106,9.0782851
Sunbilla,43.1640996,-1.6710173
Pobla vallbona,41.1917184,0.3422187
Cuellar,41.3997643,-4.3150702
La bisbal ,41.94630085,3.037020219261576
Montemayor,37.6484171,-4.6983093
Mediona,41.47739425,1.635018453270908
Medina sidonia,36.4576714,-5.9272725
Salomó ,-8.7053941,159.1070693851845
Bonares,37.3214037,-6.683161
Vilafranca del cid,40.4270485,-0.2577628
San salvador ,13.6989939,-89.1914249
Vilamalla,42.2165982,2.9708293
Ojedo,43.1610018,-4.6111361
Talarrubias,39.03702,-5.2335687
Els reguers-tortosa,40.8381404,0.4500961
Rincón de la victoria ,36.7162109,-4.2793767
El remedio,39.6280341,-1.1390525
Abanto y ciervana,43.3207344,-3.0739414
San antonio de benageber ,39.5619478,-0.5001275
Playa de piles,38.9495023,-0.121239
Pina,40.0209763,-0.6549547
Burriana ,39.8873342,-0.0838341
Albir,39.4839199,-0.3632167
Coin,40.658151950000004,-95.23464772521541
Guadiaro,36.300318,-5.301881
Les franqueses del vallès,41.64750335,2.30663056794073
La llosa,39.7686633,-0.2060316
Valdeluz,40.5895837,-3.1093066
Valdecilla ,43.3789198,-3.7352439
Foios,39.5381541,-0.3561396
Torres vedras,39.11014835,-9.276731117530929
Santo tome,0.3389242,6.7313031
Guardamar del segura ,38.0899985,-0.65381
Montemayor del rio,40.3478223,-5.8948548
Marín ,38.0409144,-122.6199638
La cañada de san urbano ,36.8414444,-2.4070041
El castillo de las guardas ,37.6936222,-6.3139109
Tomar,39.6036596,-8.4150492
Calella,41.6132925,2.6576102
Algar,36.6566286,-5.6564009
Benifaio,39.2854089,-0.426264
Montequinto,37.3421159,-5.9346082
Castellon de la plana/castello de la plana,39.9935283,0.0031403
Fundão,40.12503595,-7.511101717217624
Alpedrete,40.6599005,-4.0251223
Moral de calatrava,38.8293937,-3.5793395
Villoria,40.9949984,-5.3743706
Son ferrer,39.4969377,2.5013206
Añover de tajo,39.9877375,-3.7660548
El picazo,39.4466791,-2.0887998
Fuente alamo,38.7053213,-1.4492230913225232
Puerto sagunto,39.6699383,-0.22537531804548736
Barcarrota,38.5159459,-6.8492865
Niebla,37.3609544,-6.6793495
Villafranca de los barros,38.5613352,-6.3392388
Moja - olérdola,41.3247594,1.6897542
Albacete ,38.9950921,-1.8559154
Reinosa ,43.0010076,-4.1378363
San cibrao de viñas,42.2970964,-7.800916236267162
La bisbal del penedes,41.2778415,1.4905591
Paternain,42.7848621,-1.7440172
Munera,39.0417625,-2.4800931
Ibiza ,38.974390099999994,1.4197463178515335
Sacedon,40.466418950000005,-2.715888246228526
Huelva ,37.2575874,-6.9484945
Paradas,37.2894922,-5.496965
La bañeza,42.2998096,-5.8970081
Cartes,43.3243805,-4.069902
Piedrahita (avila),40.4635304,-5.3277166
Las palmas,28.1288694,-15.4349015
Fuentes de andalucía ,37.4645318,-5.3443621
Quel,42.228438,-2.0483069
Bossost,42.7859893,0.69312
Teo,42.80158,-8.5671194
Aguilas,37.4099628,-1.5804922
Valverde de burguillos,38.3273746,-6.5363287
Muel,48.1275743,-2.1573255
La bisbal,41.94630085,3.037020219261576
Olivella,41.3103129,1.8114946
Chillón,38.7967523,-4.8669119
Errenteria,43.3125271,-1.8986133
Santurce ,18.4466626,-66.0686837
La parra,38.5212182,-6.6229261
La malaha,37.1013303,-3.7228558
Poblete,38.9351817,-3.9812082
Bellaterra,41.5025932,2.0800563
Monreal del campo,40.7896541,-1.3529881
Orellana la vieja,39.004797,-5.5352245
Munguia,43.3540663,-2.8464157
Tiana ,41.4819226,2.2689473
Miami playa,41.010183,0.9378257
Velilla de san antonio,40.367166,-3.4874435
Torre del mar ( vélez - málaga),36.7413845,-4.0946126
Galdakao ,43.2332639,-2.8453385
Calafat,43.9942983,22.9337027
Méntrida,40.2379032,-4.1945535
Mayorga,42.1666301,-5.2626995
Bétera,39.5893699,-0.4599648
Cañete de las torres,37.8666708,-4.3184903
Guarrate,41.2896468,-5.4414699
Castrojeriz,42.2883697,-4.1406403
Parets del valles   barcelona,41.5729887,2.2329289
Guimaraes,41.4417677,-8.2955712
Playa de almenara,36.510379799999995,-4.677537191787797
Rabanal de abajo,42.917016,-6.3324337
La virgen del camino,42.5816647,-5.6437418
Valdepeñas de jaén ,37.5899962,-3.8153262
Aizarnazabal,43.2557918,-2.2362989
Jávea,38.7893909,0.1633256
Massalfassar,39.5579365,-0.3258587
San fernando henares,40.4248058,-3.5353392
San josé ,9.9325427,-84.0795782
Navalvillar de pela,39.0916315,-5.4681268
Sant feliu del llobregat,41.3870824,2.0233111
Gordexola,43.1798646,-3.0739299
Bernardos,41.1281828,-4.3503802
Caldas de reís ,42.6041056,-8.6421712
Becerreá,42.8544959,-7.1616043
San cristobal de segovia,40.9518059,-4.0764682
Mahora,39.213347,-1.7243828
Urnieta,43.24687,-1.9917045
El puerto sta maria,-11.2982029,-67.7858482
Cazorla,37.9128927,-3.0038873
Ejea,42.1264653,-1.1382958
Monzon,41.9143981,0.1922412
Ribaforada,41.9981387,-1.5126628
San leonardo de yagüe ,41.8293687,-3.0681415
Tentúgal,40.23688835,-8.601984252933857
Zafra,38.4253489,-6.4193627
Burela,43.6606329,-7.3587521
Abrera,41.5204464,1.9024126
Ordal,41.3963215,1.8521248
Imarcoain,42.7367563,-1.6154645
Coristanco,43.187333,-8.7369979
Horsham,51.0630273,-0.3295028
Alcacer,39.3677124,-0.4446741
La riera de gaià,41.1686281,1.3582853
Torrejón de ardoz (madrid),40.4587767,-3.4793343
Sencelles,39.64877425,2.882936255248036
Sisante,39.4075687,-2.2028088
Pedralba,39.6053522,-0.7260062
Calaf,41.7323852,1.5150275
Vélez-málaga,36.7818354,-4.0988099
Sotogrande,36.2820648,-5.2970604
Encinas reales,37.2745773,-4.4887626
Llagostera,41.8289064,2.8920386
Arteixo,43.3096531,-8.5003375
Lezama,43.2743248,-2.8329246
Villamanrique de la condesa,37.2465338,-6.3063633
Prades,44.6382,4.3160861
Torrecilla en cameros,42.2560793,-2.6305716
San josé de la rinconada ,37.4865155,-5.9416528
Sant joan (alicante),38.7815044,0.1509366
Sada ,14.5844444,29.4917691
Torrejoncillo del rey ,40.008647,-2.573366
Santa amalia,36.7382543,-4.4149838
"Cartaya, el rompido",37.2225915,-7.1237849
Lamiako,43.3213623,-3.0011006
Santa marta,17.0920157,-88.6118965
Alquerias,38.7579667,-0.6035179
Navaluenga,40.4101393,-4.7079974
Sorihuela del guadalimar ,38.2404151,-3.0536118
Igorre,43.1642445,-2.7783435
El carrascalejo,39.0223673,-6.3371905
Las vegas(corvera),43.5359364,-5.9009356
Alpicat,41.6651189,0.5560656
A coruña ,43.3709703,-8.3959425
Massama,12.4642688,4.7004387
Ribera de cardós ,42.5632513,1.2261938
Palafrugell ,41.9183618,3.1619905
Mos,42.2030958,-8.6085418
Vall d'alba,40.17587,-0.0350962
Hornachos,38.56692845,-6.045935419526353
Villaverde alto,40.3409182,-3.7112332
Urb. ciudalcampo,40.622672,-3.6125586401831686
Santanyi (palma de mallorca),39.5708636,2.6554056
La puebla de montalban,39.8644503,-4.3592794
Daya nueva,38.1138879,-0.7609301
Sant jordi,40.508985,0.332125
Amoroto,43.3267938,-2.5132747
Vallromanes,41.5323208,2.2989347
Silleda,42.697981,-8.2466373
Hospitalet de l’infant,40.9502448,0.857349
Ragol,36.9949542,-2.681227
Sant marti sarroca,41.3854214,1.6108158
Usansolo ,43.2185696,-2.818861
Vilanova del valles,41.5536734,2.2862297
Guriezo,43.33683555,-3.324953504422364
Benejúzar ,38.0766016,-0.8392077
"Puig de ros, llucmajor",39.4497026,2.7528193
San fernando de henares ,40.4248548,-3.5350369
Tavernes de la valldigna ,39.0716446,-0.2678549
Santa susanna,41.6357256,2.7065933
El temple,41.6835636,2.4776898
La almunia,41.02200035,-5.600734703915586
Jerez de los caballeros,38.3201991,-6.7713389
Madrigueras,39.2370979,-1.8001238
L'hospitalet de llobregat ,41.3598601,2.0997927
L'aldea,40.7445104,0.6188148
Iurreta ,43.1763178,-2.6338582
Porto do son,42.726023,-9.0049123
Melón,42.2589852,-8.2137609
San sebastián de los reyes ,40.5473698,-3.6260586
Beceite,40.8321551,0.1824787
Buñuel,41.9797495,-1.444881
Abusejo,40.708994,-6.1407932
Madris,45.8628129,12.9838134
Candeleda,40.1557248,-5.2409617
Herencia,39.3679627,-3.3550331
La unión,15.11109265,-86.70201646061182
Villaspesa ,40.2985016,-1.1223901
Albolote (granada),37.2306219,-3.6570779
Escacena del campo,37.4088438,-6.3896302
Berlanga de duero (soria),41.5198995,-2.8123721
Tribaldos,39.9724076,-2.8981469
Riells i viabrea,41.75748485,2.5302183574725428
Benifairo de la valldigna,39.0535795,-0.3013408
Mollet del vallès ,41.5393484,2.2130934
Leiva,42.5029174,-3.04658
San juan de mozarrifar,41.7173075,-0.8417886
Robres,41.8668638,-0.4607326
